DocumentRatingSource,FlownYear,FlownMonth,AgentCode,AgentName,POS,POSCountryName,OriginCode,DestinationCode,CargoType,ProductCode,SpecialHandlingCodeList,CommodityCode,ChargeableWeight,Pieces,Revenue
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,450,6,192
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,450,6,192
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,2139,31,841.34
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,876,18,373.76
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,336,16,144.55
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,384,5,163.84
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,384,5,163.84
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,384,5,163.84
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,ZXD3CNG,1534,462,6,197.12
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,768,10,327.68
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,1458,19,622.08
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,615,8,262.4
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,384,5,147.2
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,384,5,147.2
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,768,10,294.4
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,750,10,320
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,600,8,256
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,450,6,192
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,348,5,149.15
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,384,5,163.84
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,750,10,320
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,450,6,192
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,750,10,320
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,600,8,256
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,420,10,179.2
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,1920,25,755.2
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,768,10,327.68
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,1230,16,471.5
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,1572,21,550.2
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,324,6,124.2
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,378,7,144.9
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,306,4,117.3
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,384,5,147.2
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,384,5,163.84
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,462,6,197.12
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,462,6,197.12
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,384,5,163.84
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,768,10,327.68
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,810,15,310.5
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,1305,17,500.25
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,1305,17,500.25
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,615,8,235.75
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,462,6,177.1
AAAA,2017,NOVEMBER ,VFZB6JC,VFZBCXSME4IPQWOUEHNU0MSD4VLXPOOMDT,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,ZZZ,MGK,MNK3PXZ,1534,690,9,264.5
YYYY,2017,NOVEMBER ,DJQMSJC,DJQ3AHOYISV1HNHHSMAHLPMAZ0MSD4VLXPOOMDT,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,ZZZ,DLJ,ENS3EOU,B2308,3243,4,637.79
AAAA,2017,NOVEMBER ,DJQMSJC,DJQ3AHOYISV1HNHHSMAHLPMAZ0MSD4VLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,RWCBA,B2303,1053,1,207.09
AAAA,2017,NOVEMBER ,DJQMSJC,DJQ3AHOYISV1HNHHSMAHLPMAZ0MSD4VLXPOOMDT,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,ZZZ,DLJ,RWCBA,B2303,234,1,49.58
AAAA,2017,NOVEMBER ,DJQMSJC,DJQ3AHOYISV1HNHHSMAHLPMAZ0MSD4VLXPOOMDT,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,ZZZ,DLJ,RWCBA,B2303,396,1,77.88
AAAA,2017,NOVEMBER ,DJQMSJC,DJQ3AHOYISV1HNHHSMAHLPMAZ0MSD4VLXPOOMDT,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,ZZZ,DLJ,ENS,0940,6600,8,1298
AAAA,2017,NOVEMBER ,DJQMSJC,DJQ3AHOYISV1HNHHSMAHLPMAZ0MSD4VLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,BUA3UNO7SDF,5530,1728,2,339.84
AAAA,2017,NOVEMBER ,DJQMSJC,DJQ3AHOYISV1HNHHSMAHLPMAZ0MSD4VLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,ENS,B2303,1143,2,224.79
AACC,2017,NOVEMBER ,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,ENS,B2345,468,1,251.16
AACC,2017,NOVEMBER ,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,RWCBA,ZZZ,210,1,166.75
AABB,2017,NOVEMBER ,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,OOD,B2308,33,3,52.21
AAAA,2017,NOVEMBER ,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,MGK,BJL3CNF7ZXD3UNO,B2391,9966,11,2225.74
AAAA,2017,NOVEMBER ,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,MGK,ENS3RJH7ZXD3CNF,B2391,10293,12,2298.77
AAAA,2017,NOVEMBER ,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,MGK,BJL3PXZ7MNJ3UNO,B2391,900,1,255
AAAA,2017,NOVEMBER ,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,MGK,ENS3RJH7ZXD3CNF,B2391,8487,5,1895.43
AAAA,2017,NOVEMBER ,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,MGK,ENS3RJH7ZXD3CNF,B2391,1212,1,343.4
AABB,2017,NOVEMBER ,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,OOD,B2308,6,1,51.22
AACC,2017,NOVEMBER ,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,RWCBA,5945,51,2,42.87
AAAA,2017,NOVEMBER ,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,MGK,MNJ3UNO7BJL3PXZ,B2391,9516,10,2125.24
AAAA,2017,NOVEMBER ,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,MGK,ENS3RJH7ZXD3CNF,B2391,819,1,245.7
AAAA,2017,NOVEMBER ,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,MGK,ENS3RJH7ZXD3CNF,B2391,10311,11,2302.79
AAAA,2017,NOVEMBER ,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,MGK,ENS3RJH7ZXD3CNF,B2391,8871,9,1981.19
AAAA,2017,NOVEMBER ,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,MGK,ENS3RJH7MNJ3PXZ,B2391,840,1,252
AAAA,2017,NOVEMBER ,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,MGK,ENS3RJH7ZXD3CNF,B2391,1131,1,320.45
AAAA,2017,NOVEMBER ,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,MGK,ENS3RJH7MNJ3PXZ,B2391,9819,11,2192.91
AACC,2017,NOVEMBER ,WSZN8JC,WSZNG0HKOPDM2FFHJFHH0NZNOJFLEBW1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,XGS,ENS3NGO,B2345,474,1,436.08
YYYY,2017,NOVEMBER ,WSZN8JC,WSZNG0HKOPDM2FFHJFHH0NZNOJFLEBW1KTRVLXPOOMDT,KLD,RWAYRM6OFWYIBVQEVIFUNUSXQN,KLD,ZZZ,ZZZ,DLJ,RWCBA,B2303,10932,39,2040.64
AAAA,2017,NOVEMBER ,WSZN8JC,WSZNG0HKOPDM2FFHJFHH0NZNOJFLEBW1KTRVLXPOOMDT,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,ENS,B2303,1848,2,468.16
AAAA,2017,NOVEMBER ,CJDGZJC,CJDGZHS2UY0MHMWWFCSYBQZLZHU,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,RWCBA,5945,2520,4,638.4
AAAA,2017,NOVEMBER ,CJDGZJC,CJDGZHS2UY0MHMWWFCSYBQZLZHU,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,RWCBA,B2345,3637.5,19,921.51
AAAA,2017,NOVEMBER ,CJDGZJC,CJDGZHS2UY0MHMWWFCSYBQZLZHU,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,RWCBA,ZZZ,1372.5,9,430.06
AAAA,2017,NOVEMBER ,CJDGZJC,CJDGZHS2UY0MHMWWFCSYBQZLZHU,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,RWCBA,ZZZ,2044.5,3,517.95
AAAA,2017,NOVEMBER ,CJDGZJC,CJDGZHS2UY0MHMWWFCSYBQZLZHU,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,RWCBA,B2345,175.5,1,142.11
AAAA,2017,NOVEMBER ,CJDGZJC,CJDGZHS2UY0MHMWWFCSYBQZLZHU,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,RWCBA,B2345,9543,13,2417.56
AAAA,2017,NOVEMBER ,CJDGZJC,CJDGZHS2UY0MHMWWFCSYBQZLZHU,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,RWCBA,5945,2103,3,532.76
AAAA,2017,NOVEMBER ,CJDGZJC,CJDGZHS2UY0MHMWWFCSYBQZLZHU,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,ENS,B2345,7656,4,1939.52
AAAA,2017,NOVEMBER ,CJDGZJC,CJDGZHS2UY0MHMWWFCSYBQZLZHU,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,ENS,B2345,11484,6,2909.28
AACC,2017,NOVEMBER ,QOQAWJC,QOQ3UOPAAZ0MNGWVUHCG01TK40MSDGNZOAZOFS,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,OOY,B2308,27,4,77.74
AACC,2017,NOVEMBER ,QOQAWJC,QOQ3UOPAAZ0MNGWVUHCG01TK40MSDGNZOAZOFS,JJF,RWAYRM6OFWYIBVQEVIFUNUSXQN,JJF,ZZZ,ZZZ,DLJ,OOD,B2308,36,3,62.32
AACC,2017,NOVEMBER ,IFCELJC,IFCELVLXPOOMDT,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,ZZZ,DLJ,RWCBA,B2303,3183,5,1283.81
AACC,2017,NOVEMBER ,IFCELJC,IFCELVLXPOOMDT,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,ZZZ,DLJ,ENS,B2303,4483.5,8,1808.35
AAAA,2017,NOVEMBER ,ZFKLGJC,ZFKLG0BMD4UPNT4OUCSYBQZLZHU,BVS,RWAYRM6OFWYIBVQEVIFUNUSXQN,BVS,ZZZ,ZZZ,DLJ,ENS,ZZZ,1323,1,357.21
AAAA,2017,NOVEMBER ,ZFKLGJC,ZFKLG0BMD4UPNT4OUCSYBQZLZHU,BVS,RWAYRM6OFWYIBVQEVIFUNUSXQN,BVS,ZZZ,ZZZ,DLJ,ENS,ZZZ,795,1,214.65
AAAA,2017,NOVEMBER ,ZFKLGJC,ZFKLG0BMD4UPNT4OUCSYBQZLZHU,BVS,RWAYRM6OFWYIBVQEVIFUNUSXQN,BVS,ZZZ,ZZZ,DLJ,OOD,2940,93,1,70.06
AACC,2017,NOVEMBER ,YFQOBFI,YFQOB0HQAIHS2SOVLXPOOMDT,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,XGS,XGS,0961,300,5,285
AAAA,2017,NOVEMBER ,YFQOBFI,YFQOB0HQAIHS2SOVLXPOOMDT,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,RWCBA,0606,60,1,51.8
AACC,2017,NOVEMBER ,YFQOBFI,YFQOB0HQAIHS2SOVLXPOOMDT,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,RWCBA,B2303,1881,38,1324
AACC,2017,NOVEMBER ,YFQOBFI,YFQOB0HQAIHS2SOVLXPOOMDT,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,ENS3EVR,B2303,1042.5,4,695.01
AACC,2017,NOVEMBER ,YFQOBFI,YFQOB0HQAIHS2SOVLXPOOMDT,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,RWCBA,B2303,508.5,6,337.31
AACC,2017,NOVEMBER ,VBECCFI,EPKLCUF2LCJJRTWFT2SILTRE4VBRKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,SJD,SJD,B2319,1329,27,1834.02
AACC,2017,NOVEMBER ,VBECCFI,EPKLCUF2LCJJRTWFT2SILTRE4VBRKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,SJD,SJD,B2319,244.5,7,353.71
AACC,2017,NOVEMBER ,YFQOBFI,YFQOB0HQAIHS2SOVLXPOOMDT,YAF,PFAYMNFPXWVHNHNRMJDJGCS,YAF,ZZZ,ZZZ,DLJ,RWCBA,B2303,9499.5,99,5833.66
AAAA,2017,NOVEMBER ,VDGNSFI,VDGNSLEDR4DOC3QR1RKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,RWCBA,B2303,300,1,135
AAAA,2017,NOVEMBER ,VDGNSFI,VDGNSLEDR4DOC3QR1RKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,ENS3EVR,DLJ,4347,3,1941.66
AAAA,2017,NOVEMBER ,VDGNSFI,VDGNSLEDR4DOC3QR1RKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,OVV3UNO,B2308,594,1,265.32
AAAA,2017,NOVEMBER ,VDGNSFI,VDGNSLEDR4DOC3QR1RKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,OVV,B2303,4.5,1,155.21
AAAA,2017,NOVEMBER ,VDGNSFI,VDGNSLEDR4DOC3QR1RKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,ENS,9844,1401,2,625.78
AAAA,2017,NOVEMBER ,VDGNSFI,VDGNSLEDR4DOC3QR1RKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,RWCBA,B2303,300,1,134
AAAA,2017,NOVEMBER ,VDGNSFI,VDGNSLEDR4DOC3QR1RKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,ENS,0144,517.5,2,231.15
AAAA,2017,NOVEMBER ,VDGNSFI,VDGNSLEDR4DOC3QR1RKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,RWCBA,B2303,3078,3,1374.84
AAAA,2017,NOVEMBER ,VDGNSFI,VDGNSLEDR4DOC3QR1RKMSBKLSW,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,RWCBA,B2303,394.5,1,176.21
AACC,2017,NOVEMBER ,VPLAHFI,VPLAHUB2AUVLXPOOMDT,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,RWCBA,4430,201,2,287.08
AACC,2017,NOVEMBER ,VPLAHFI,VPLAHUB2AUVLXPOOMDT,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,SJD,SJD,B2309,6,1,240.28
AACC,2017,NOVEMBER ,VPLAHFI,VPLAHUB2AUVLXPOOMDT,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,SDF,SDF,B2303,97.5,2,134.55
AACC,2017,NOVEMBER ,VPLAHFI,VPLAHUB2AUVLXPOOMDT,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,DLJ,RWCBA,B2303,300,3,269
AACC,2017,NOVEMBER ,VPLAHFI,VPLAHUB2AUVLXPOOMDT,DES,PFAYMNFPXWVHNHNRMJDJGCS,DES,ZZZ,ZZZ,MGV,ZAL3UNO7MNJ,B2455,696,1,605.92
